persona_name,transactionid,accountid,bookingdate,valuedate,amount,currency,creditorname,debtorname,remittanceinfo,direction
financially_stretched,RDKPR93xwEuD59MGEJmgFr3qRBoNQRcPA19a1,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-02,2026-04-02,-54.22,USD,,,Domino's,debit
financially_stretched,6EqPo7l9nVC43WKyv5wNh4XRgNdWEgF1eA68M,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-02,2026-04-02,-12.36,USD,,,FanDuelDraftkings,debit
financially_stretched,XWdMz9Pjbmswl91KqB6yToMXZaE8rZI1LlQb7,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-02,2026-04-02,-29.17,USD,,,FanDuelDraftkings,debit
financially_stretched,9EzeGZr9RlCDa4BEpl3dFKRmn3EL4nSqgJr4B,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-02,2026-04-02,-20.32,USD,,,Walmart,debit
financially_stretched,yn7gApq8koF5j4oZMvLlULvx79Ddk7cKwvG4g,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-01,2026-04-01,-6.84,USD,,,Domino's,debit
financially_stretched,mnKNrPy8M4F7qpg53znPUPz1oQvNaoF4X3Eg9,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-01,2026-04-01,-36.56,USD,,,FanDuel,debit
financially_stretched,GDMqjmZNn7uw5v3kj7GDTpRwALbPKAcGoja6A,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-01,2026-04-01,-34.34,USD,,,IKEA CHICAGO,debit
financially_stretched,nnrPBjE8RNFEKewBVkjnUnko6rxEd6u3QmoAG,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-01,2026-04-01,-38.24,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,bWMl8qEmD5sz4XDM6P9wCwd45vrK15fo7vlmz,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-04-01,2026-04-01,-57.33,USD,,,Safeway,debit
financially_stretched,AEPgqmNBwdCbZDjg8dvotp9ZWkv7AWc45e894,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-31,2026-03-31,-47.1,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,WDxZK9NPXbu75ywe3LnjUqmbGQk3WGhPjaR66,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-31,2026-03-31,-7.77,USD,,,Walmart,debit
financially_stretched,mnKNrPy8M4F7qpg53znPUPz1oQvNaoF4X3Ego,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-27.5,USD,,,Chick-fil-A,debit
financially_stretched,XWdMz9Pjbmswl91KqB6yToMXZaE8rZI1LlQbM,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-20.9,USD,,,Costco,debit
financially_stretched,vnNLpkX8g1Fq4x8DZjoLULjN7pZxl7cv17pqm,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-42.37,USD,,,Costco,debit
financially_stretched,EDQAa6ekVPuv53rZpPEWUz7PWM8rZWtgmdy4X,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,1080.9,USD,,,Dollar Loan Center NV,debit
financially_stretched,yn7gApq8koF5j4oZMvLlULvx79Ddk7cKwvG43,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-39.16,USD,,,FanDuel,debit
financially_stretched,9EzeGZr9RlCDa4BEpl3dFKRmn3EL4nSqgJr48,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-23.14,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,RDKPR93xwEuD59MGEJmgFr3qRBoNQRcPA19aE,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-56.04,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,DDeWxv7dnNu15qQaRNpyU7zPGrRgyGc4Jp13m,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-22.62,USD,,,Nike,debit
financially_stretched,6EqPo7l9nVC43WKyv5wNh4XRgNdWEgF1eA68q,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-50.7,USD,,,Target,debit
financially_stretched,VD3Ql94NZnuB5QlN9X4ETaoVlrvQ9lcqEAa96,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-30,2026-03-30,-25.01,USD,,,VEG & GO PLANT BASED RIVERSIDE CA VEG & GOYUM YUM # 11M CA YUM YUM # 11M,debit
financially_stretched,nnrPBjE8RNFEKewBVkjnUnko6rxEd6u3QmoAd,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-29,2026-03-29,-18.06,USD,,,ALDI 123131 PURCHASE ALDI 123123,debit
financially_stretched,bWMl8qEmD5sz4XDM6P9wCwd45vrK15fo7vlml,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-29,2026-03-29,-47.29,USD,,,Costco,debit
financially_stretched,AEPgqmNBwdCbZDjg8dvotp9ZWkv7AWc45e89v,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-29,2026-03-29,-29.85,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,WDxZK9NPXbu75ywe3LnjUqmbGQk3WGhPjaR6k,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-29,2026-03-29,-42.18,USD,,,Publix,debit
financially_stretched,GDMqjmZNn7uw5v3kj7GDTpRwALbPKAcGoja6e,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-29,2026-03-29,-37.92,USD,,,Uber Eats,debit
financially_stretched,EDQAa6ekVPuv53rZpPEWUz7PWM8rZWtgmdy4n,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-28,2026-03-28,-31.1,USD,,,FanDuelDraftkings,debit
financially_stretched,8Er7WQK9J5CEdbzQaXBxUoZyn34AjnIZ8EnW3,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-28,2026-03-28,-50.79,USD,,,IKEA CHICAGO,debit
financially_stretched,gWgBv39mMzsmeQJ1g9zXUXjBnKgPyntL5koER,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-28,2026-03-28,-48.1,USD,,,Safeway,debit
financially_stretched,ZW4LdJ7mE9sgKRqJMbrjsjlZzEmaVzFJGk3eV,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-27,2026-03-27,-26.51,USD,,,DD DOORDASH BOSTONMAR,debit
financially_stretched,MD8xEmqKgLuK5bRjxLdeHWbEp5Mz9pI41ZKLP,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-27,2026-03-27,-5.03,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,pnB7aewWMjFvzZa9Nx1wUwvnV3D6bVfJzmwpQ,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-27,2026-03-27,-18.44,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,1ERxPaZ96vCVq4APnD3bUolwWPzx5WIqrvzpo,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-27,2026-03-27,-40.15,USD,,,INSTACART HTTPSINSTACAR,debit
financially_stretched,QDqN9kB3p8uk5apGyWbwheEyxWXVBxUGDA1wW,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-27,2026-03-27,-5.2,USD,,,Publix,debit
financially_stretched,LDk3g9lqp1uA58oRv1arho3xKmq1bKIeEz7kE,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-27,2026-03-27,-49.51,USD,,,Uber Eats,debit
financially_stretched,onzjx7Ew1PFarnWJM3yQUQvy67w5L6UpbwjoQ,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-27,2026-03-27,-26.92,USD,,,VIDALIA'S RESTAURANT,debit
financially_stretched,jnWdwaE8LxF6AzX3JqrKfKqkALv9nASvabE6P,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-26,2026-03-26,-36.17,USD,,,Draftkings,debit
financially_stretched,PDl4mwzBkguA5x7r8g1qh3Gxpn4ZbpUXAm1oz,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-26,2026-03-26,-32.29,USD,,,Home Depot,debit
financially_stretched,eWprbzEmMKsXj8mbKW6wHwNo58xmv5famngrz,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-26,2026-03-26,-9.1,USD,,,POS SMART AND FINAL 111,debit
financially_stretched,7DKj8eq9RwueEMrNWqzpUQ5GBLdWzBU8xVZde,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-26,2026-03-26,-39.8,USD,,,VEG & GO PLANT BASED RIVERSIDE CA VEG & GOYUM YUM # 11M CA YUM YUM # 11M,debit
financially_stretched,NDEdA9Kr8pu35kqgmpGAHlmGpzb3opiXQN3We,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-25,2026-03-25,998.14,USD,,,ATM CASH DEPOSIT,debit
financially_stretched,45R4MPLJnXHgEblJqPewsP94vx6ekvFlLEodG,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-25,2026-03-25,-36.06,USD,,,IKEA CHICAGO,debit
financially_stretched,abZAolpm6wukvw7ajLP9h9x3DrQzlDCkDGN7A,45R4MPLJnXHgEblJqPewsP9PMaXDjzilA7Dnj,2026-03-25,2026-03-25,-26.76,USD,,,INSTACART HTTPSINSTACAR,debit
gig_worker,1kd1GyyZ5QClXBr16eEbtolJyxyJe4SpNN33A,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-21,2026-04-21,-41.79,USD,,,Amazon,debit
gig_worker,pxN3zLLwZvcb3QGlgVXwuwvMk6kMdGhpbbkkR,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-21,2026-04-21,-25.94,USD,,,Home Depot,debit
gig_worker,gyK58AA9doIG4pBWyn7XUXjxJPJxdWFEPPrPz,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-21,2026-04-21,-33.86,USD,,,INSTACART HTTPSINSTACAR,debit
gig_worker,LBv5Wjjl6JuZMPyVXnzrfo3QJ1JQp7SkqqooZ,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-21,2026-04-21,-27.08,USD,,,POKE BROS * POKE BRO,debit
gig_worker,o34BrXXEQvfLBVjx9EgQfQveA5Aep3ho11r1N,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-21,2026-04-21,-27.57,USD,,,The Press Club,debit
gig_worker,Q4w5KVVB6lcgAN7zrqRwSeEMkVkMZGCwZZzzA,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-20,2026-04-20,-15.22,USD,,,Amazon,debit
gig_worker,Pav5qeez6JheMNojplWqT3GkoZok7eCo88JJ8,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-20,2026-04-20,-26.33,USD,,,Domino's,debit
gig_worker,jqBlAZZENvsdDVGZ1ywKcKqrx9xrQpC6xxwwQ,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-20,2026-04-20,-39.8,USD,,,Family Dollar,debit
gig_worker,ekl5oaaE3LCnd1rLl5ZwCwNg1m1gzBhrJJEEe,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-20,2026-04-20,-45.06,USD,,,INSTACART HTTPSINSTACAR,debit
gig_worker,M3v5Awwq6JfkNP71zWQeHWblvzvlg3uLNNzzj,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-20,2026-04-20,-34.91,USD,,,POS SMART AND FINAL 111,debit
gig_worker,7M7EBQQqmoT57Gl1oXDpIQ5lPWPljDhd66jj3,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-20,2026-04-20,-49.78,USD,,,Safeway,debit
gig_worker,Z1X5Ngg76aFEA3zLp46jHjl7DaD78MfePPzzA,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-20,2026-04-20,-54.24,USD,,,Safeway,debit
gig_worker,4eNoKvvLD1iGNMrmdpDwUP95NeN5dauJ99kk3,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-19,2026-04-19,-41.42,USD,,,Amazon,debit
gig_worker,Nxv5GwwK6JcnPNe7EWyAClmjA3AjP9Fyooxxx,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-19,2026-04-19,1077.93,USD,,,Lyft,debit
gig_worker,aWv5MddpKQhlzyQbpA69t9xMXzXMjyuZooPP1,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-19,2026-04-19,-12.37,USD,,,POS SMART AND FINAL 111,debit
gig_worker,dnv5pddEB1cExDGLKoZ3H34QVLVQ5xCJllGGB,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-19,2026-04-19,-47.17,USD,,,POS SMART AND FINAL 111,debit
gig_worker,xe17PBBlyvixL3okGV81i1k4awa4gxF6kkNN6,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-19,2026-04-19,-44.18,USD,,,Safeway,debit
gig_worker,374pqBB1oMTG4ywpDdAvU8G1Z5Z1mBCZQQPPq,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-19,2026-04-19,-45.37,USD,,,Uber Eats,debit
gig_worker,Kzv5Eaak6JivyPa96jgJH9bZJ1JZAeuRKKnnj,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-18,2026-04-18,-36.82,USD,,,Family Dollar,debit
gig_worker,rakd3RRE1vhydlQWDERvhv8RkjkR59C7ppooW,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-18,2026-04-18,-13.27,USD,,,INSTACART HTTPSINSTACAR,debit
gig_worker,zZpQ7MMKVvtzxR8G7be3t1EGwJwGWdFlMMqqD,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-18,2026-04-18,-36.03,USD,,,POKE BROS * POKE BRO,debit
gig_worker,BnE6QllPAJcAylWXdzn3sp68nPn8Vxf4XXZZ7,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-18,2026-04-18,-54.74,USD,,,POS SMART AND FINAL 111,debit
gig_worker,qdPxBXXwMvCXxQelAw5kCkdKRmRKaGCgLLoo3,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-18,2026-04-18,-37.5,USD,,,TAQUERIA EL GUERRERO,debit
gig_worker,Jrv58aaL6Jt89VdamPKXiyo4KDK4g6iB11ZZ4,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-17,2026-04-17,-37.07,USD,,,Amazon,debit
gig_worker,lrxKlWWEj6txKz4ZgEaoio639v93ZDSpnnJJQ,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-17,2026-04-17,-51.61,USD,,,Domino's,debit
gig_worker,5QPgrxxpRkuJPawjm7DxHwJkpopk7Mh5bbggn,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-17,2026-04-17,-7.55,USD,,,IKEA CHICAGO,debit
gig_worker,kK3qGbbEPvtGqr9jdEPzUZK5ReR5j1FLqqwwE,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-17,2026-04-17,-12.87,USD,,,Nike,debit
gig_worker,w7MjNAAEwvTx5Wp8ZoJNiN75R4R5B9CP33LLG,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-17,2026-04-17,-44.21,USD,,,POKE BROS * POKE BRO,debit
gig_worker,Vev5x1146BiwDKLzgAVEIaomyQym1EF9ooRR4,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-16,2026-04-16,-7.18,USD,,,Home Depot,debit
gig_worker,DmA5MRR76JtXK8DgVWzyC7zwqgqwJbU377nnP,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-16,2026-04-16,-11.41,USD,,,POS SMART AND FINAL 111,debit
gig_worker,XZv5a11P6xtVMXj58ADyCoMW787WyeSb99yyR,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-16,2026-04-16,-58.77,USD,,,Uber Eats,debit
gig_worker,Vev5x1146BiwDKLzgAVEIaoewNv4gku9ooRRy,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-15,2026-04-15,-43.19,USD,,,Chick-fil-A,debit
gig_worker,XZv5a11P6xtVMXj58ADyCoMzVKEx9gfb99yyv,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-15,2026-04-15,-12.54,USD,,,Costco,debit
gig_worker,6Zj8zmml5ptXQje7lbENC4XPoQdBm7c8mmGGe,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-15,2026-04-15,-53.56,USD,,,Domino's,debit
gig_worker,5QPgrxxpRkuJPawjm7DxHwJ1Pr4Ezdu5bbggr,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-15,2026-04-15,-20.15,USD,,,Home Depot,debit
gig_worker,DmA5MRR76JtXK8DgVWzyC7zMadRZ9et377nnN,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-15,2026-04-15,-40.65,USD,,,IKEA CHICAGO,debit
gig_worker,Jrv58aaL6Jt89VdamPKXiyoP7REezjhB11ZZD,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-15,2026-04-15,1735.77,USD,,,Lyft,debit
gig_worker,w7MjNAAEwvTx5Wp8ZoJNiN7zGoAQ8buP33LLZ,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-15,2026-04-15,-52.07,USD,,,VIDALIA'S RESTAURANT,debit
gig_worker,mzdkqLLy7viVkQNeZoJPCPzewJv3xDFg99PPW,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-14,2026-04-14,-15.59,USD,,,Family Dollar,debit
gig_worker,vjZP455XyvCAPzm6y1MLsLjmy8ZKvMuqggllk,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-14,2026-04-14,-43.71,USD,,,POKE BROS * POKE BRO,debit
gig_worker,RNv5rVV36qt8AbBypKjgir3D8Go6AjuawwJJ4,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-14,2026-04-14,-29.79,USD,,,POS SMART AND FINAL 111,debit
gig_worker,9LQAxVVrDJCRojkXe7bdsKR6BXE9vyi4kknna,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-14,2026-04-14,-6.2,USD,,,Uber Eats,debit
gig_worker,yQLej33qywuW3xGJ7EelsLv1BjD6qzu4oo55b,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-14,2026-04-14,-44.84,USD,,,VIDALIA'S RESTAURANT,debit
gig_worker,nkazKppEevCWz3PMXyansnkwzQxZgjiAZZEEr,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-13,2026-04-13,-30.57,USD,,,ALDI 123131 PURCHASE ALDI 123123,debit
gig_worker,AG8ReQQN6JFE7qyG5rkoHp9mxdvLVwt9aayoG,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-13,2026-04-13,-34.63,USD,,,ALDI 123131 PURCHASE ALDI 123123,debit
gig_worker,bAvJ133ErZtWBxlLZENwswdpmMrPJZumEEzz8,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-13,2026-04-13,-24.67,USD,,,Costco,debit
gig_worker,Glv5p33ZAJiaQoXgz94DHpRdnkbQvat6qq88b,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-13,2026-04-13,-34.06,USD,,,DD DOORDASH BOSTONMAR,debit
gig_worker,81ek3wwKAgFZGmvgLJ1xfoZBgN4EpJfWggzrP,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-13,2026-04-13,-38.2,USD,,,DD DOORDASH BOSTONMAR,debit
gig_worker,WQv5d88NV3uJArBP8xVjHqmZJekylAT6XXv4e,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-13,2026-04-13,-48.22,USD,,,POKE BROS * POKE BRO,debit
gig_worker,EyG51NNebJIJNzbX7x1WHz7N4Q8LEBf4rrVEp,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-13,2026-04-13,-14.5,USD,,,Uber Eats,debit
gig_worker,pxN3zLLwZvcb3QGlgVXwuwvW8BD4gZupbbkK8,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-12,2026-04-12,-27.58,USD,,,ALDI 123131 PURCHASE ALDI 123123,debit
gig_worker,o34BrXXEQvfLBVjx9EgQfQvEqVwlgdso11rKw,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-12,2026-04-12,-8.17,USD,,,DD DOORDASH BOSTONMAR,debit
gig_worker,gyK58AA9doIG4pBWyn7XUXjpMQg1zoFEPPrMa,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-12,2026-04-12,-52.23,USD,,,INSTACART HTTPSINSTACAR,debit
gig_worker,LBv5Wjjl6JuZMPyVXnzrfo35ZRqLl8fkqqo9B,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-11,2026-04-11,-33.62,USD,,,ALDI 123131 PURCHASE ALDI 123123,debit
gig_worker,Z1X5Ngg76aFEA3zLp46jHjlJP1m6wLcePPzbz,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-11,2026-04-11,-33.05,USD,,,Family Dollar,debit
gig_worker,ekl5oaaE3LCnd1rLl5ZwCwNZk6xJV3urJJEV7,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-11,2026-04-11,-31.79,USD,,,Home Depot,debit
gig_worker,Q4w5KVVB6lcgAN7zrqRwSeE7r4Xg6ouwZZzaa,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-11,2026-04-11,-48.53,USD,,,IKEA CHICAGO,debit
gig_worker,M3v5Awwq6JfkNP71zWQeHWbrVjM7QxCLNNz7N,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-11,2026-04-11,-58.23,USD,,,VEG & GO PLANT BASED RIVERSIDE CA VEG & GOYUM YUM # 11M CA YUM YUM # 11M,debit
gig_worker,1kd1GyyZ5QClXBr16eEbtolLvEzNRjfpNN3mD,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-11,2026-04-11,-26.59,USD,,,Walmart,debit
gig_worker,Pav5qeez6JheMNojplWqT3GgKr46LdHo88JN7,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-10,2026-04-10,-11.12,USD,,,Home Depot,debit
gig_worker,7M7EBQQqmoT57Gl1oXDpIQ5y4kdq3rsd66j18,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-10,2026-04-10,-53.68,USD,,,Home Depot,debit
gig_worker,jqBlAZZENvsdDVGZ1ywKcKqDN8vaJEi6xxwG6,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-10,2026-04-10,-40.98,USD,,,IKEA CHICAGO,debit
gig_worker,dnv5pddEB1cExDGLKoZ3H341qpNdzMHJllG6q,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-09,2026-04-09,-32.22,USD,,,Costco,debit
gig_worker,o34BrXXEQvfLBVjx9EgQfQvEqVwlgdso11rKm,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-09,2026-04-09,-36.05,USD,,,POKE BROS * POKE BRO,debit
gig_worker,4eNoKvvLD1iGNMrmdpDwUP9GKy6pVRFJ99k38,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-09,2026-04-09,-53.92,USD,,,POKE BROS * POKE BRO,debit
gig_worker,Nxv5GwwK6JcnPNe7EWyAClmwngbBVZfyoox7r,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-09,2026-04-09,-16.22,USD,,,Publix,debit
gig_worker,aWv5MddpKQhlzyQbpA69t9xmPaQKR5tZooPeb,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-09,2026-04-09,-13.08,USD,,,Target,debit
gig_worker,LBv5Wjjl6JuZMPyVXnzrfo35ZRqLl8fkqqo98,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-08,2026-04-08,-23.63,USD,,,Chick-fil-A,debit
gig_worker,Q4w5KVVB6lcgAN7zrqRwSeE7r4Xg6ouwZZzax,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-08,2026-04-08,-33.81,USD,,,Nike,debit
gig_worker,Z1X5Ngg76aFEA3zLp46jHjlJP1m6wLcePPzb3,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-08,2026-04-08,-44.34,USD,,,POKE BROS * POKE BRO,debit
gig_worker,1kd1GyyZ5QClXBr16eEbtolLvEzNRjfpNN3mK,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-08,2026-04-08,-58.98,USD,,,POS SMART AND FINAL 111,debit
gig_worker,pxN3zLLwZvcb3QGlgVXwuwvW8BD4gZupbbkKG,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-08,2026-04-08,-15.48,USD,,,Safeway,debit
gig_worker,M3v5Awwq6JfkNP71zWQeHWbrVjM7QxCLNNz7W,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-08,2026-04-08,-33.32,USD,,,Safeway,debit
gig_worker,Pav5qeez6JheMNojplWqT3GgKr46LdHo88JNl,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-07,2026-04-07,-39.81,USD,,,DD DOORDASH BOSTONMAR,debit
gig_worker,7M7EBQQqmoT57Gl1oXDpIQ5y4kdq3rsd66j1G,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-07,2026-04-07,-40.3,USD,,,DD DOORDASH BOSTONMAR,debit
gig_worker,4eNoKvvLD1iGNMrmdpDwUP9GKy6pVRFJ99k3V,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-07,2026-04-07,-15.12,USD,,,Home Depot,debit
